Sample,SIO2,TIO2,AL2O3,FE2O3,FEO,MNO,MGO,CAO,NA2O,K2O,P2O5,S,CL,H2O,CO2,SUM,CO2obsvol,CO2riker,CO2vbg,FO,TcCO2,TcMGO,Teqolv,Ti,OLV ADD,KD,Pglass,Dglass,Pobsvol,Dobsvol,VBvol riker,Priker,Driker,VBvol vbg,Pvbg,Dvbg,Tg,aMgO,Rmi,CR,Initial density,,Error Messages,,SIO2 1sig,TIO2 1sig,AL2O3 1sig,FE2O3 1sig,FEO 1sig,MNO 1sig,MGO 1sig,CAO 1sig,NA2O 1sig,K2O 1sig,P2O5 1sig,S 1sig,CL 1sig,H2O 1sig,CO2 1sig,CO2obsvol 1sig,CO2riker 1sig,CO2vbg 1sig,FO 1sig,TcCO2 1sig,TcMGO 1sig,Teqolv 1sig,Ti 1sig,OLV ADD 1sig,KD 1sig,Pglass 1sig,Dglass 1sig,Pobsvol 1sig,Dobsvol 1sig,VBvol riker 1sig,Priker 1sig,Driker 1sig,VBvol vbg 1sig,Pvbg 1sig,Dvbg 1sig,Tg 1sig,aMgO 1sig,Rmi 1sig,CR 1sig,Initial density 1sig,,SIO2norm100,TIO2norm100,AL2O3norm100,FE2O3norm100,FEOnorm100,MNOnorm100,MGOnorm100,CAOnorm100,NA2Onorm100,K2Onorm100,P2O5norm100,Snorm100,CLnorm100,H2Onorm100,CO2norm100,,SIO2normANHYD,TIO2normANHYD,AL2O3normANHYD,FE2O3normANHYD,FEOnormANHYD,MNOnormANHYD,MGOnormANHYD,CAOnormANHYD,NA2OnormANHYD,K2OnormANHYD,P2O5normANHYD,,SIO2normANHYD-FEOT,TIO2normANHYD-FEOT,AL2O3normANHYD-FEOT,FEOTnormANHYD-FEOT,MNOnormANHYD-FEOT,MGOnormANHYD-FEOT,CAOnormANHYD-FEOT,NA2OnormANHYD-FEOT,K2OnormANHYD-FEOT,P2O5normANHYD-FEOT
fuego 9.2,50.312312999724448,0.67515254493495935,16.624422334952936,2.4304033945903205,9.5985136562721785,0.15863183004202486,5.4271092434469681,7.9490023127156109,3.0633354008725164,0.52909518922553422,0.33986613937767979,2388.4142601196313,1175.2887381505948,4.2501934108448305,487.65002989990722,101.76317375981699,1688.1787553582947,990.04925905298728,1987.5981443657856,73.13,786.9400180114627,908.4221550297876,1056.511680190898,1113.3530084899949,3.429999999999971,0.37028915346826791,301.171875,11.472868217054264,817.96875,29.197299324831206,0.56669516441627832,382.65625,14.293573393348337,1.808559550046251,542.8125,19.774943735933984,467.57156135559035,174.55165894349432,45.0,4.0,2503.8718891862941,,[],,2.53575,0.0349,0.85935,,,0.0082,0.218,0.4109,0.15835,0.02735,0.017568368,123.4619618,60.75305095,0.21970109,25.20761593,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,49.440589498979598,0.66345468600307678,16.336383507643102,2.3882936280334532,9.4322074495502068,0.15588333596633902,5.3330778148253453,7.8112759449474014,3.0102592988133878,0.51992795593650887,0.33397753511485112,2347.0320076266521,1154.9253966120684,4.1765535152001085,479.20088562770883,,51.810760475439558,0.69526055759352989,17.119546136618915,2.5027878987893875,9.8843853982240333,0.16335634877555721,5.5887443912152248,8.1857467941312745,3.1545704669035954,0.54485318768432811,0.34998834462462031,,51.940956534812031,0.69700768857568751,17.162566108238316,12.16700967303767,0.16376684946477474,5.6027884332230844,8.2063168835458455,3.1624976357008636,0.54622235766604754,0.35086783573569985
VF-127-9,50.166375375557031,1.192675228864484,15.644074146025014,2.457094814934135,9.5768465661905111,0.17990341782153269,5.2954645450927655,7.5791285957407872,3.3303182614918749,0.74983567127080952,0.18110333449013027,0.0,0.0,3.8856461342344968,0.0,100.23846609171358,0,0,0,73.06781702,1028.679785855069,0,1059.1387175052621,1089.3807398854033,2.949999999999981,0.36329907692428254,159.3359375,6.371592898224556,0,0,0,0,0,0,0,0,473.68762725672764,167.10775363886816,167.10775363886816,4.0,0,,[],,2.526220677,0.061388772,0.805223822,,,0.009259897,0.218701675,0.390109049,0.171416446,0.03859516,0.009321659,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,50.047030178671235,1.1898378690005502,15.606857083897719,2.4512494162530447,9.5540633646849091,0.17947542977855363,5.2828666993444013,7.5610979409902725,3.3223954748517275,0.74805182132849513,0.18067249185999021,0.0,0.0,3.8764022293390936,0.0,,52.065290250659672,1.2378207813645896,16.236239015037455,2.5501016119906628,9.9393526524878197,0.18671318379776,5.4959102882818351,7.8660163751154242,3.4563786124387006,0.77821870870174337,0.18795852012432221,,52.198605625367087,1.2409902737556582,16.277812590786443,12.265379816042412,0.1871912707908599,5.5099827986992969,7.8861576422716153,3.4652288158588593,0.78021137057408507,0.18843979585368409
VF-131-4,54.864841835960704,0.98241185327106528,17.003159587543792,2.0168781529653734,7.2252516873121566,0.16030950433965363,3.5943131092274516,6.93343083631936,4.0492782387744182,0.99312762232100704,0.29557504937789553,0.0,0.0,4.0054910537308981,0.0,102.12406853114378,0,0,0,73.10726569,967.3270957177987,0,1028.7359450305498,1027.2772708323307,-0.13999999999999999,0.32637626472689535,162.8515625,6.501625406351588,0,0,0,0,0,0,0,0,463.28063809798687,121.8640852623993,121.8640852623993,4.0,0,,[],,2.74214988,0.049053254,0.848992514,,,0.008004487,0.182089411,0.346196296,0.202186358,0.049588308,0.014758493,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,53.723713346995289,0.96197876504642865,16.649512531278074,1.9749293011669484,7.0749743828593576,0.1569752426096945,3.5195553417765857,6.7892230852562827,3.9650576960117383,0.9724716578620668,0.2894274127824793,0.0,0.0,3.9221812363550543,0.0,,55.916874506859536,1.0012495885371133,17.329194964590631,2.0555517668707166,7.3637958000108856,0.16338343712387923,3.6632340191182151,7.0663792877709133,4.1269230994574615,1.0121708323274736,0.30124269733317072,,56.032227842882953,1.0033151095671857,17.364944109502524,9.2324848259024641,0.16372048787446974,3.6707910628275862,7.080956826870513,4.1354367074019844,1.0142588832631576,0.30186414390715283
FuegoNL-2,50.733022254779577,1.0838599830089146,16.324200228344864,2.1463210487281197,7.9356197931129504,0.19517906853198078,4.1111574680171898,7.2211821277007182,3.4450343034019122,0.6468196316813648,0.20764472157559358,0.0,0.0,3.9660111855740854,0.0,98.016051814457285,0,0,0,72.65178456,991.7327800922404,0,1039.6452792238658,1050.2305275591605,0.8400000000000005,0.3475564571888109,161.5234375,6.451612903225806,0,0,0,0,0,0,0,0,469.26320553053915,138.64134544856563,138.64134544856563,4.0,0,,[],,2.542441521,0.054657435,0.823204952,,,0.009842588,0.191867193,0.364153392,0.173727917,0.032618145,0.010471212,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,51.759912091558562,1.1057984513196297,16.65461924465831,2.1897648487117896,8.0962451008891314,0.19912969857371057,4.1943716278222887,7.3673464641998567,3.5147654283436185,0.6599119426946346,0.21184766957218548,0.0,0.0,4.0462874316562729,0.0,,53.942584091983093,1.1524290428387718,17.356930543772279,2.2821053923808456,8.4376569537343578,0.20752683063917826,4.3712447549487123,7.6780212740100193,3.6629801330930278,0.68773987481162613,0.22078110778808629,,54.066157508035083,1.1550690645577588,17.396692361556418,10.515236290522276,0.20800223981388144,4.3812585437921845,7.6956103334390491,3.6713714064366449,0.68931537155721623,0.22128688028950363
FuegoNL-3A,52.617383549700072,1.1947984844619832,17.154437238830326,2.1193361929182197,8.4656120167177917,0.22902537965643521,4.5891794814056253,7.909635994298184,3.670912815441477,0.46459260188315626,0.19881700579618003,0.0,0.0,3.8733903581437965,0.0,102.48712111925326,0,0,0,73.1882104,945.1362399024009,0,1020.691139623984,1059.7437976053313,3.3499999999999726,0.35394216475065537,163.8671875,6.541635408852213,0,0,0,0,0,0,0,0,475.07617623824183,107.93012695012736,107.93012695012736,4.0,0,,[],,2.653440024,0.061692645,0.885758246,,,0.011825577,0.176117138,0.408408927,0.189545203,0.023988938,0.010265787,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,51.340483540829361,1.1658035384482353,16.738139437900251,2.0679048935838247,8.2601715457176983,0.22346747294222752,4.4778109008113223,7.7176877522928855,3.5818284047319762,0.45331803333860821,0.19399218518865216,0.0,0.0,3.7793922942149463,0.0,,53.357056003859164,1.2115944455609002,17.395586909075305,2.1491289058440404,8.5846179344189206,0.23224491953483267,4.6536921846338579,8.0208262411845848,3.7225169224498944,0.4711236440375895,0.20161188940089056,,53.472150343306637,1.21420792675409,17.433110223413642,10.541194229383777,0.23274588562265355,4.6637304751261883,8.0381276398596793,3.7305466125857301,0.47213988572462467,0.2020467782229739
FuegoNL-3B,51.28208738879831,1.100205078214856,16.54674157938387,2.198598545461302,8.6546109812676253,0.16540589138715187,4.7151272081847146,7.5099750327971231,3.4887188792074091,0.61402727024872628,0.21397321005011619,0.0,0.0,3.8846683832536,0.0,100.37413944825481,0,0,0,73.1882104,976.4183594918969,0,1034.9593271812332,1068.8896145520791,2.9799999999999804,0.35569221910209675,162.109375,6.481620405101276,0,0,0,0,0,0,0,0,472.04964073224937,127.93189107115238,127.93189107115238,4.0,0,,[],,2.583752696,0.056643449,0.851899825,,,0.008515831,0.188382935,0.386646905,0.179614759,0.031612854,0.011016292,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,51.090936042580381,1.0961041203068418,16.485064450205421,2.1904033823320903,8.6223513634498232,0.1647893494244326,4.6975518137472765,7.4819819866736577,3.4757148588117404,0.6117385151434066,0.21317563590213826,0.0,0.0,3.8701884814227836,0.0,,53.14785833394356,1.1402332980700978,17.148753534193354,2.2785890742215713,8.9694874329214116,0.1714237725230397,4.886675360680873,7.7832067581114055,3.6156472210912987,0.63636712220660829,0.22175809203676819,,53.269423137992632,1.1428413474213845,17.187977783832377,11.045074720681603,0.17181586917508496,4.8978526263561895,7.8010092441208725,3.6239172710937049,0.63782268122515318,0.22226531810099376
FuegoNL-4,53.446675570377515,0.79740660451085288,16.187914430463792,2.375811504447483,8.5725449944368588,0.21939406439795037,4.01556727682651,6.5242350540874012,3.8434372115240647,0.66062179927444153,0.27818421539290017,0.0,0.0,3.9968316400148067,0.0,100.91862436575457,0,0,0,70.83872237,1010.4502683487057,0,1048.9007278897495,1050.1637084994798,0.08,0.34356225667118545,160.46875,6.411602900725181,0,0,0,0,0,0,0,0,461.43552708371294,152.5874471578582,152.5874471578582,4.0,0,,[],,2.672941745,0.039901936,0.82037344,,,0.010978399,0.199502667,0.326470347,0.192324199,0.033057274,0.013920237,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,52.960170539655067,0.79014811143367358,16.040561920260334,2.3541853838959819,8.4945123343812057,0.21739700256199579,3.9790150748320556,6.4648473907471491,3.8084518449186131,0.65460840694793987,0.27565200887468538,0.0,0.0,3.9604499814913057,0.0,,55.144126070403921,0.82273200080737219,16.702037772114721,2.4512665703267915,8.844806470609397,0.22636195454903646,4.1431004977274695,6.7314428165284479,3.9655036328102851,0.68160295089031975,0.28701926323224325,,55.27983898007038,0.82475679223416398,16.743142460953546,11.07776750443921,0.22691904451815512,4.1532969096330508,6.7480092898046431,3.975262968475783,0.68328041549615048,0.28772563437490745
FuegoNL-5,50.929664496656898,0.84115918805183776,16.57573858329193,2.1525207033380553,8.0142711854843576,0.16166336860734848,4.0270747492819181,7.4409313288504988,3.4700555704020815,0.51253034000421838,0.21523412468060027,0.0,0.0,3.9581231803268011,0.0,98.298966818976567,0,0,0,71.94961723,978.9371036741667,0,1034.1129596104342,1047.2225428433846,1.0400000000000007,0.34910739001474417,162.1875,6.481620405101276,0,0,0,0,0,0,0,0,468.27073584638629,129.65083097799948,129.65083097799948,4.0,0,,[],,2.553743386,0.042502931,0.837555469,,,0.008168688,0.18463228,0.375982808,0.175338433,0.025897645,0.010875565,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,51.810986569621754,0.85571518732326335,16.862576606544749,2.1897694075483529,8.1529556666074807,0.16446090313956327,4.0967620307729353,7.5696943412980309,3.5301038074920936,0.52139951882513036,0.21895868455765846,0.0,0.0,4.0266172762689578,0.0,,53.984745665123484,0.89161719951720886,17.570055496621769,2.281642415222378,8.495017509257309,0.17136095287271513,4.26864398701656,7.8872851268441293,3.6782112991201426,0.54327512902825459,0.22814521937603566,,54.108390519525003,0.89365932970524498,17.610297363596239,10.57230577300718,0.17175343226308748,4.2784207463170603,7.9053499006819354,3.6866357511562584,0.5445194281983452,0.22866775554962696
FuegoNL-6B,51.144189942750678,1.1264009581830703,16.348927082108641,2.2162197813509241,8.7262314191576706,0.16480495595856756,4.8382407283047231,7.7983325208483052,3.4678311543173619,0.5657949823649131,0.21889623151553775,0.0,0.0,3.8825556797031835,0.0,100.49842543656359,0,0,0,73.45109944,983.0696976809628,0,1037.4819402020289,1071.6001696471965,3.039999999999979,0.3571733059789936,161.796875,6.461615403850963,0,0,0,0,0,0,0,0,473.40084376531695,132.50712872951527,132.50712872951527,4.0,0,,[],,2.576887852,0.058023686,0.842173477,,,0.008489509,0.193497899,0.401711304,0.178636519,0.029145492,0.011275884,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,50.890538553794372,1.1208145334516457,16.267844009584387,2.2052283622591098,8.6829533709120881,0.16398760004712251,4.814245305125409,7.7596564194637576,3.4506323250868434,0.56298890246997257,0.21781060804152497,0.0,0.0,3.8633000097637571,0.0,,52.93559957743804,1.1658550101735103,16.921575226980508,2.2938465356966442,9.0318820718767547,0.17057752144995336,5.0077080923459514,8.0714819837292513,3.5892976620138759,0.58561288511791065,0.22656343317759614,,53.057491498641568,1.1685395609893923,16.960539616364429,11.121543193832434,0.17097030101549421,5.0192390689491262,8.09006774555702,3.5975625421944466,0.58696134400414923,0.22708512845194712
FuegoNL-6C,51.018514190043632,1.1606822146911413,15.906228180011812,2.0674430964836952,9.658777925540992,0.15555428869222185,5.4254187918969645,7.8711926764030773,3.3691563729446643,0.49560247937727592,0.2142491228982106,0.0,0.0,3.6821722842738973,0.0,101.02499162325759,0,0,0,73.27827321,919.7388531873506,0,1000.652111562506,1094.3780573111592,8.719999999999859,0.36506932746131293,166.5625,6.651662915728933,0,0,0,0,0,0,0,0,475.49539632380629,93.4464738961554,93.4464738961554,4.0,0,,[],,2.607496854,0.063043341,0.863958933,,,0.00844905,0.142729987,0.427529842,0.182998302,0.026919027,0.011637105,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,50.500884355726434,1.148906024184152,15.74484483931394,2.0464669813521037,9.5607807240019458,0.15397604710754634,5.3703729193360763,7.7913321742765689,3.3349731772400659,0.49057413558169516,0.21207536813978509,0.0,0.0,3.6448132537396831,0.0,,52.411173763498986,1.1923655207162398,16.340422732795982,2.1238783821168092,9.9224349480833869,0.15980047603770783,5.5735172134306596,8.0860537324203374,3.4611247093758566,0.50913101011735118,0.22009751140668726,,52.522896654193673,1.1949072406048309,16.375254985764002,11.858825826746337,0.16014111658885979,5.5853980664951397,8.1032904633009526,3.4685026562871615,0.51021630518151606,0.22056668483752895
FuegoNL-7,52.385893766259819,1.2034367039268403,16.66435117139099,2.20891516690951,7.7929314829353542,0.1797145416708123,4.008218781400144,7.3856469939390239,3.7043824568111918,0.66113379930393323,0.21075871163788504,0.0,0.0,4.0256536064988842,0.0,100.43103718268439,0,0,0,72.78483795,1005.6943341271104,0,1049.0726090714375,1041.6354227453608,-0.6400000000000003,0.34285125471443284,160.46875,6.411602900725181,0,0,0,0,0,0,0,0,470.19510805635173,148.95279656427923,148.95279656427923,4.0,0,,[],,2.614798653,0.059788388,0.827907853,,,0.008928465,0.211098018,0.366929086,0.184038808,0.032846035,0.010470782,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,52.161060201907212,1.1982717073187097,16.592829904841548,2.1994347851765048,7.759485216467481,0.17894322981441579,3.9910160183939758,7.3539487404720392,3.6884837204985819,0.65829629748951868,0.20985416216952357,0.0,0.0,4.0083760154504899,0.0,,54.339178812416883,1.2483086102508061,17.285705998173626,2.2912778155836993,8.0835023873712366,0.1864154625024553,4.1576711099672155,7.6610316975736401,3.842505801435621,0.68578514474916674,0.2186171599756464,,54.464162239212747,1.2511797962204454,17.325464176663875,10.168636728902147,0.18684422944042695,4.1672340072021505,7.6786525379190538,3.851343799230992,0.68736249242555203,0.21911999278260616
VF-137B-10,51.909656754809419,1.2077707854773514,16.35225421004565,1.9263606695223769,7.8230627511898518,0.1535988139715779,4.8469244708108832,7.9230603551994445,2.6007716691439033,0.76065814832529932,0.23835580049308194,0.0,0.0,3.851126605745006,0.0,99.593601034733865,0,0,0,75.51203909,952.9843807581198,0,1019.6715540142148,1065.7699421755001,3.849999999999962,0.3581222002526242,163.984375,6.551637909477369,0,0,0,0,0,0,0,0,475.08273604821886,159.4077651583063,159.4077651583063,2.0,0,,[],,2.622269733,0.062722985,0.849219249,,,0.007976825,0.178947701,0.411467145,0.135065498,0.039503149,0.012378497,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,52.121477901683278,1.2126991824064421,16.418980778034829,1.9342213249730242,7.8549853302939736,0.15422558515381868,4.8667027002271857,7.9553909818324868,2.6113843079505363,0.76376206947273173,0.23932842875111418,0.0,0.0,3.8668414092205605,0.0,,54.21800205645431,1.2614785576417724,17.079414656421836,2.0120230660542804,8.1709427271927595,0.1604291249914378,5.0624599998256716,8.2753870760629766,2.7164241206998123,0.79448348589472817,0.24895512876039969,,54.327477407142439,1.264025697009608,17.113900894168346,10.001609953035272,0.16075305863068809,5.0726819660141063,8.2920964874737599,2.7219090421641194,0.79608768293141885,0.24945781143023091
VF-137B-10_small,48.903271293703433,0.92736301642952013,17.668500236476557,1.8171770665242997,9.0767705728817791,0.14671131320561395,5.9905715911480719,8.8157138591994944,1.6942396631942795,0.52122012854328159,0.1643193842486329,0.0,0.0,3.6123573476481781,0.0,99.338215473203121,0,0,0,75.51203909,870.5210498305902,0,985.84937566349151,1098.680378359111,10.659999999999817,0.38139717337783313,168.7109375,6.731682920730183,0,0,0,0,0,0,0,0,486.57401425018077,98.2834706048919,98.2834706048919,2.0,0,,[],,2.506263993,0.051343925,0.978225493,,,0.008122746,0.140370934,0.488086477,0.09380244,0.028857617,0.009097626,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,49.229061606099911,0.9335410466273979,17.786206599657213,1.8292829782255253,9.1372394094700393,0.14768869413120261,6.0304803771757429,8.8744435534757198,1.7055265741624959,0.52469246207053399,0.16541406896216965,0.0,0.0,3.636422629942075,0.0,,51.08679331927371,0.96876960372941445,18.457395506763056,1.8983136867165744,9.4820467015052508,0.15326194622688677,6.2580495055899954,9.2093338538023026,1.7698871510476288,0.54449251095732598,0.17165621438787212,,51.184105442045251,0.97061495397534359,18.492553875901081,11.211554231296377,0.15355388557869198,6.2699700831449894,9.2268761532577503,1.7732585013427655,0.54552968159638571,0.17198319186137714
VF137B-16A,51.28620158637225,1.1833156733113686,17.082906121789666,2.2104582329951064,8.7643292085642539,0.20795420877564574,4.9338378417402939,8.5144180816197395,3.4567896644906302,0.84170520982795427,0.19212421129303137,0.0,0.0,3.8752944450324391,0.0,102.54933448581238,0,0,0,73.7327467,965.2935040605495,0,1032.9381342188676,1069.547877671605,3.2999999999999736,0.35744560216648918,162.34375,6.491622905726431,0,0,0,0,0,0,0,0,470.33286661434568,170.46336066769803,170.46336066769803,2.0,0,,[],,2.584184637,0.061069717,0.881631389,,,0.010732305,0.193976064,0.439420447,0.178401394,0.043439549,0.009915335,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,50.011247604408062,1.1538989299585161,16.658232066979501,2.1555071459785253,8.5464515713427591,0.20278455225315581,4.8111846522250099,8.3027531327350577,3.370855288162669,0.82078076278925383,0.18734808202934911,0.0,0.0,3.7789562111381452,0.0,,51.975374237415153,1.1992168080098156,17.312462441721909,2.2401618825798248,8.8821023289835281,0.21074865150925468,5.0001376650852043,8.6288329515046787,3.5032412406160836,0.85301585855823359,0.19470593401631311,,52.092247818462702,1.201913407406374,17.351391829186685,10.922410734615909,0.2112225480412992,5.0113811434290039,8.6482360365637074,3.5111187471289562,0.85493397881311928,0.19514375635224759
VF-137B-16B,52.023045118950179,1.2109740781924958,16.539188713792296,2.0968264006270849,7.6436426716220653,0.1498935767152676,4.2075594179340401,7.9137465002696228,2.9346786305165344,0.80355240201404299,0.22158723499023372,0.0,0.0,3.9840205679760405,0.0,99.728715313599906,0,0,0,73.70436105,989.590104907097,0,1039.5214704198534,1044.7472394265965,0.4000000000000002,0.34992719325769672,161.5625,6.461615403850963,0,0,0,0,0,0,0,0,471.17120915048326,193.89650154884507,193.89650154884507,2.0,0,,[],,2.603951106,0.060791558,0.830276272,,,0.007524739,0.20369269,0.39727438,0.147322464,0.040338768,0.0111238,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,52.164559580820999,1.2142682018760111,16.584179051925343,2.1025302432038275,7.6644351103755861,0.15030132118309436,4.2190049322336547,7.9352736825944383,2.9426616208665184,0.80573824648923698,0.22219000244156972,0.0,0.0,3.9948580059897192,0.0,,54.335172572397759,1.2647949647861245,17.274261260881236,2.190018367281831,7.9833589651414369,0.15655549073868522,4.3945614209881354,8.2654673674557113,3.0651083470613583,0.83926572030850877,0.23143552295920988,,54.454611603576794,1.2675752243874518,17.312233368664351,9.9759213517469298,0.15689962944763422,4.4042215018111088,8.2836364348916423,3.0718460374762362,0.84111058579415443,0.2319442622036805
VF134D-1,49.274201832953075,0.72363505396108763,16.91727051821265,2.0392869510616576,9.2467114874306784,0.17050446380160761,5.5503683535577331,9.0407768543630258,1.8398342050332044,0.44735073957580113,0.14811937137853651,0.0,0.0,3.7137284490284941,0.0,99.111788280357544,0,0,0,73.6209945,920.0271463707949,0,1008.4672212138339,1088.5572495812237,7.6399999999998816,0.38328980393866846,165.46875,6.6116529132283075,0,0,0,0,0,0,0,0,482.87836611740386,132.37382853446414,132.37382853446414,2.0,0,,[],,2.509742993,0.038970811,0.911066641,,,0.009182387,0.163466738,0.48688411,0.099082861,0.024091731,0.007976855,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,49.715783246258383,0.73012006595435541,17.068878295646087,2.0575624619879989,9.3295778916575518,0.17203247641875008,5.6001091796037468,9.1217977308505187,1.8563222770523169,0.45135976995025046,0.14944677515004692,0.0,0.0,3.7470098294700014,0.0,,51.651157182938071,0.75854273686543405,17.733348611202008,2.1376608231522427,9.6927668170396348,0.17872948789846704,5.8181145018789708,9.4768980316243319,1.9285866067781356,0.46893064740179297,0.1552645532209174,,51.761975996187786,0.76017020874570362,17.771395941701815,11.641257679506539,0.17911295635923136,5.8305974079669323,9.4972309467114702,1.9327244362222169,0.46993674950435438,0.15559767709395564
VF134D-15,49.395206672406346,0.82119305903923911,17.874849019118891,2.1246287393631733,7.9919038040255144,0.15840864796438442,5.0418712378591666,7.125501662343547,2.4363998506207469,1.0227866416850051,0.15647931521958097,0.0,0.0,3.938565192382145,0.0,98.087793842027736,0,0,0,75.7558662,995.608831581215,0,1056.6495695912399,1073.8935101888467,1.5300000000000011,0.35980177358759013,159.609375,6.381595398849712,0,0,0,0,0,0,0,0,470.90017758207432,200.04184632563567,200.04184632563567,2.0,0,,[],,2.478895584,0.041700113,0.907683288,,,0.008043977,0.226410258,0.361832358,0.123720174,0.051937017,0.007946006,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,50.358158479900439,0.83720208893859538,18.223316397457847,2.1660480434343627,8.1477047153253626,0.16149679971343281,5.1401617269312796,7.2644121997679996,2.4838970836112546,1.0427257068623874,0.15952985492934413,0.0,0.0,4.0153469031277016,0.0,,52.4648022940465,0.872224946308501,18.985656362237414,2.2566608031059752,8.4885494216479689,0.1682527305177032,5.3551912322312427,7.5683059378632196,2.5878064914235686,1.0863462785139399,0.16620350210396548,,52.583647273962086,0.87420073868154635,19.028663289746802,10.543027366258499,0.16863386208600778,5.3673219859291539,7.5854499111148339,2.5936684750211616,1.0888071055066306,0.16657999169328558
VF136-6,50.507028691289008,0.89827822182026673,16.316157895752557,2.1654586557342017,7.9957089635569494,0.19379429798805836,4.544690204831868,7.3727108793756848,1.6561686247501808,0.75472143173168882,0.17884304320910727,0.0,0.0,3.9667215427238323,0.0,96.550282452763426,0,0,0,72.79178258,1009.4257832331313,0,1050.4556968092529,1059.8601286110113,0.8100000000000005,0.37862553141624167,160.3125,6.411602900725181,0,0,0,0,0,0,0,0,482.30615118783498,175.28261251792364,175.28261251792364,3.0,0,,[],,2.53114597,0.045290712,0.822652043,,,0.00977206,0.214186166,0.371728179,0.083503145,0.038052655,0.009017172,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,52.311632248201064,0.93037347897945644,16.899130154005636,2.2428299542195931,8.2813936535802419,0.20071851999280368,4.7070708540447068,7.6361360030020977,1.7153431172616715,0.78168744053227524,0.18523306060404848,0.0,0.0,4.1084515155763777,0.0,,54.552912196113333,0.9702351184062733,17.623169529638673,2.3389234918694766,8.6362080751313037,0.20931825918465366,4.9087442307903819,7.9633045077403173,1.7888366017369168,0.81517866056699517,0.19316932882165028,,54.681002523076259,0.97251323204942397,17.664548760486319,10.76610103047469,0.20980973879919534,4.9202699702639956,7.9820023597346319,1.7930367930003275,0.81709270139381396,0.19362289072131614
seg 10.1,49.858520596515255,0.85164830793962243,17.563331963510198,2.3101640836798119,6.6029487666359872,0.17345925297683046,6.25226065328164,10.118900317861627,2.2719499812195783,0.35624069194323832,0.14457399654243172,1219.191644737364,534.08572821662176,3.8513681038937886,500.14760175509514,100.58070921347091,2048.5919944963043,521.43357390530525,1294.5748968866246,82.31,902.2890210591878,986.3324753338419,1089.1861256602824,1098.6279749778912,0.11999999999999998,0.36264018543128057,255.9375,9.862465616404101,790.859375,28.267066766691674,0.02226265523927741,259.84375,10.002500625156289,0.80365750056140028,402.578125,14.973743435858966,508.70939029098008,87.91657984107731,37.0,17.0,2489.4726077964606,,[],,2.493533334,0.042633333,0.879216667,,,0.008683333,0.310366667,0.50655,0.113733333,0.017833333,0.007237344,61.0324747,26.73621808,0.192798669,25.03728268,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,49.570659211296984,0.8467312614908068,17.461928933344524,2.296826202305609,6.5648262159516024,0.17245777478928218,6.216162823043871,10.060478194069434,2.2588327314312604,0.35418391332592286,0.14373928924640028,1212.1525631219909,531.00214980895259,3.8291319816802103,497.2599673100234,,51.66471992204125,0.88250053903236392,18.199589878244606,2.3938532256734972,6.8421504410156766,0.17974307331455006,6.478758127331429,10.485472584959016,2.354254760314737,0.36914604272008755,0.14981140535278839,,51.788884559890754,0.8846214323614342,18.243328535681467,9.017872633529521,0.18017504572507959,6.4943283783229839,10.510672081020484,2.3599126868487628,0.37003320294813247,0.15017144367138222
